id,title,original_title,overview,tagline,genres,keywords,budget,revenue,popularity,vote_average,vote_count,runtime,release_date,original_language,poster_path,status,type,source,episodes,studios
16033,Karneval,Karneval,OVA Fantasy Sci-Fi Shoujo 1 episodes,,"[{""name"": ""Fantasy""}, {""name"": ""Sci-Fi""}, {""name"": ""Shoujo""}]","[{""name"": ""Fantasy""}, {""name"": ""Sci-Fi""}, {""name"": ""Shoujo""}]",,11320,11320.0,7.25,0,,,ja,,OVA,OVA,,1.0,
561,Sakura Taisen,Sakura Taisen,TV Adventure Mecha Sci-Fi Shounen 25 episodes,,"[{""name"": ""Adventure""}, {""name"": ""Mecha""}, {""name"": ""Sci-Fi""}, {""name"": ""Shounen""}]","[{""name"": ""Adventure""}, {""name"": ""Mecha""}, {""name"": ""Sci-Fi""}, {""name"": ""Shounen""}]",,11293,11293.0,7.01,0,,,ja,,TV,TV,,25.0,
15489,Yu☆Gi☆Oh! Zexal Second,Yu☆Gi☆Oh! Zexal Second,TV Action Fantasy Game Shounen 73 episodes,,"[{""name"": ""Action""}, {""name"": ""Fantasy""}, {""name"": ""Game""}, {""name"": ""Shounen""}]","[{""name"": ""Action""}, {""name"": ""Fantasy""}, {""name"": ""Game""}, {""name"": ""Shounen""}]",,11293,11293.0,7.07,0,,,ja,,TV,TV,,73.0,
10178,Otona Joshi no Anime Time,Otona Joshi no Anime Time,Special Drama Josei Slice of Life 4 episodes,,"[{""name"": ""Drama""}, {""name"": ""Josei""}, {""name"": ""Slice of Life""}]","[{""name"": ""Drama""}, {""name"": ""Josei""}, {""name"": ""Slice of Life""}]",,11268,11268.0,7.52,0,,,ja,,Special,Special,,4.0,
20035,Toaru Majutsu no Index: Endymion no Kiseki Special,Toaru Majutsu no Index: Endymion no Kiseki Special,Special Action Magic Sci-Fi Super Power 1 episodes,,"[{""name"": ""Action""}, {""name"": ""Magic""}, {""name"": ""Sci-Fi""}, {""name"": ""Super Power""}]","[{""name"": ""Action""}, {""name"": ""Magic""}, {""name"": ""Sci-Fi""}, {""name"": ""Super Power""}]",,11241,11241.0,7.2,0,,,ja,,Special,Special,,1.0,
131,Saiyuuki Reload Gunlock,Saiyuuki Reload Gunlock,TV Action Adventure Comedy Fantasy Shoujo 26 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Fantasy""}, {""name"": ""Shoujo""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Fantasy""}, {""name"": ""Shoujo""}]",,11233,11233.0,7.56,0,,,ja,,TV,TV,,26.0,
9322,HHH Triple Ecchi,HHH Triple Ecchi,OVA Hentai 4 episodes,,"[{""name"": ""Hentai""}]","[{""name"": ""Hentai""}]",,11206,11206.0,7.37,0,,,ja,,OVA,OVA,,4.0,
23725,Strike Witches: Operation Victory Arrow,Strike Witches: Operation Victory Arrow,OVA Action Ecchi Magic Military Sci-Fi 3 episodes,,"[{""name"": ""Action""}, {""name"": ""Ecchi""}, {""name"": ""Magic""}, {""name"": ""Military""}, {""name"": ""Sci-Fi""}]","[{""name"": ""Action""}, {""name"": ""Ecchi""}, {""name"": ""Magic""}, {""name"": ""Military""}, {""name"": ""Sci-Fi""}]",,11203,11203.0,7.49,0,,,ja,,OVA,OVA,,3.0,
33037,Tsukiuta. The Animation,Tsukiuta. The Animation,TV Music 13 episodes,,"[{""name"": ""Music""}]","[{""name"": ""Music""}]",,11183,11183.0,6.92,0,,,ja,,TV,TV,,13.0,
3268,Mai-Otome 0: S.ifr,Mai-Otome 0: S.ifr,OVA Sci-Fi 3 episodes,,"[{""name"": ""Sci-Fi""}]","[{""name"": ""Sci-Fi""}]",,11171,11171.0,7.49,0,,,ja,,OVA,OVA,,3.0,
308,Zettai Shounen,Zettai Shounen,TV Drama Fantasy Mystery Sci-Fi Shounen 26 episodes,,"[{""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Mystery""}, {""name"": ""Sci-Fi""}, {""name"": ""Shounen""}]","[{""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Mystery""}, {""name"": ""Sci-Fi""}, {""name"": ""Shounen""}]",,11165,11165.0,7.06,0,,,ja,,TV,TV,,26.0,
1830,Utawarerumono Specials,Utawarerumono Specials,Special Action Comedy Drama Fantasy 6 episodes,,"[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}]","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}]",,11149,11149.0,7.75,0,,,ja,,Special,Special,,6.0,
621,Night Walker: Mayonaka no Tantei,Night Walker: Mayonaka no Tantei,TV Action Comedy Horror Mystery Vampire 12 episodes,,"[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Horror""}, {""name"": ""Mystery""}, {""name"": ""Vampire""}]","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Horror""}, {""name"": ""Mystery""}, {""name"": ""Vampire""}]",,11143,11143.0,7.09,0,,,ja,,TV,TV,,12.0,
2891,Iblard Jikan,Iblard Jikan,OVA Fantasy 1 episodes,,"[{""name"": ""Fantasy""}]","[{""name"": ""Fantasy""}]",,11116,11116.0,7.15,0,,,ja,,OVA,OVA,,1.0,
7334,Bakugan Battle Brawlers: Gundalian Invaders,Bakugan Battle Brawlers: Gundalian Invaders,TV Action Adventure Fantasy Game Shounen 39 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Fantasy""}, {""name"": ""Game""}, {""name"": ""Shounen""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Fantasy""}, {""name"": ""Game""}, {""name"": ""Shounen""}]",,11110,11110.0,6.32,0,,,ja,,TV,TV,,39.0,
21899,Gintama: Yorinuki Gintama-san on Theater 2D,Gintama: Yorinuki Gintama-san on Theater 2D,Movie Action Comedy Historical Parody Samurai Sci-Fi Shounen 2 episodes,,"[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Historical""}, {""name"": ""Parody""}, {""name"": ""Samurai""}, {""name"": ""Sci-Fi""}, {""name"": ""Shounen""}]","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Historical""}, {""name"": ""Parody""}, {""name"": ""Samurai""}, {""name"": ""Sci-Fi""}, {""name"": ""Shounen""}]",,11104,11104.0,8.6,0,,,ja,,Movie,Movie,,2.0,
1583,009-1,009-1,TV Action Mecha Sci-Fi Seinen 12 episodes,,"[{""name"": ""Action""}, {""name"": ""Mecha""}, {""name"": ""Sci-Fi""}, {""name"": ""Seinen""}]","[{""name"": ""Action""}, {""name"": ""Mecha""}, {""name"": ""Sci-Fi""}, {""name"": ""Seinen""}]",,11097,11097.0,6.39,0,,,ja,,TV,TV,,12.0,
23427,Oneechan ga Kita Special,Oneechan ga Kita Special,Special Comedy Slice of Life 1 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Slice of Life""}]","[{""name"": ""Comedy""}, {""name"": ""Slice of Life""}]",,11094,11094.0,6.6,0,,,ja,,Special,Special,,1.0,
9308,Oni Chichi 2,Oni Chichi 2,OVA Hentai 2 episodes,,"[{""name"": ""Hentai""}]","[{""name"": ""Hentai""}]",,11092,11092.0,6.94,0,,,ja,,OVA,OVA,,2.0,
1356,Hokuto no Ken 2,Hokuto no Ken 2,TV Action Drama Martial Arts Super Power 43 episodes,,"[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Martial Arts""}, {""name"": ""Super Power""}]","[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Martial Arts""}, {""name"": ""Super Power""}]",,11090,11090.0,7.64,0,,,ja,,TV,TV,,43.0,
33775,Soul Buster,Soul Buster,TV Action Samurai 12 episodes,,"[{""name"": ""Action""}, {""name"": ""Samurai""}]","[{""name"": ""Action""}, {""name"": ""Samurai""}]",,11086,11086.0,6.01,0,,,ja,,TV,TV,,12.0,
1008,Ranma ½ Specials,Ranma ½ Specials,OVA Comedy Drama Romance Shounen 2 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Romance""}, {""name"": ""Shounen""}]","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Romance""}, {""name"": ""Shounen""}]",,11084,11084.0,7.78,0,,,ja,,OVA,OVA,,2.0,
7053,Fault!!,Fault!!,OVA Hentai 3 episodes,,"[{""name"": ""Hentai""}]","[{""name"": ""Hentai""}]",,11055,11055.0,7.21,0,,,ja,,OVA,OVA,,3.0,
32682,Kagewani: Shou,Kagewani: Shou,TV Horror Mystery Supernatural Thriller 13 episodes,,"[{""name"": ""Horror""}, {""name"": ""Mystery""}, {""name"": ""Supernatural""}, {""name"": ""Thriller""}]","[{""name"": ""Horror""}, {""name"": ""Mystery""}, {""name"": ""Supernatural""}, {""name"": ""Thriller""}]",,11052,11052.0,6.54,0,,,ja,,TV,TV,,13.0,
398,Seikai no Senki III,Seikai no Senki III,OVA Action Military Romance Sci-Fi Space 2 episodes,,"[{""name"": ""Action""}, {""name"": ""Military""}, {""name"": ""Romance""}, {""name"": ""Sci-Fi""}, {""name"": ""Space""}]","[{""name"": ""Action""}, {""name"": ""Military""}, {""name"": ""Romance""}, {""name"": ""Sci-Fi""}, {""name"": ""Space""}]",,11044,11044.0,7.84,0,,,ja,,OVA,OVA,,2.0,
942,Nishi no Yoki Majo: Astraea Testament,Nishi no Yoki Majo: Astraea Testament,TV Comedy Drama Fantasy Mystery Romance 13 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Mystery""}, {""name"": ""Romance""}]","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Mystery""}, {""name"": ""Romance""}]",,11042,11042.0,6.91,0,,,ja,,TV,TV,,13.0,
16199,Girls und Panzer: Shoukai Shimasu!,Girls und Panzer: Shoukai Shimasu!,Special Military School 2 episodes,,"[{""name"": ""Military""}, {""name"": ""School""}]","[{""name"": ""Military""}, {""name"": ""School""}]",,11042,11042.0,6.59,0,,,ja,,Special,Special,,2.0,
13145,Cardfight!! Vanguard: Asia Circuit-hen,Cardfight!! Vanguard: Asia Circuit-hen,TV Action Adventure Demons Game Shounen 39 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Demons""}, {""name"": ""Game""}, {""name"": ""Shounen""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Demons""}, {""name"": ""Game""}, {""name"": ""Shounen""}]",,11031,11031.0,7.06,0,,,ja,,TV,TV,,39.0,
34034,Pokemon Sun &amp; Moon,Pokemon Sun &amp; Moon,TV Action Game Kids School,,"[{""name"": ""Action""}, {""name"": ""Game""}, {""name"": ""Kids""}, {""name"": ""School""}]","[{""name"": ""Action""}, {""name"": ""Game""}, {""name"": ""Kids""}, {""name"": ""School""}]",,11030,11030.0,7.23,0,,,ja,,TV,TV,,,
1384,Kyuuketsuhime Miyu,Kyuuketsuhime Miyu,OVA Action Demons Drama Horror Vampire 4 episodes,,"[{""name"": ""Action""}, {""name"": ""Demons""}, {""name"": ""Drama""}, {""name"": ""Horror""}, {""name"": ""Vampire""}]","[{""name"": ""Action""}, {""name"": ""Demons""}, {""name"": ""Drama""}, {""name"": ""Horror""}, {""name"": ""Vampire""}]",,11019,11019.0,7.13,0,,,ja,,OVA,OVA,,4.0,
1264,Yoroiden Samurai Troopers,Yoroiden Samurai Troopers,TV Adventure Samurai Sci-Fi Shounen 39 episodes,,"[{""name"": ""Adventure""}, {""name"": ""Samurai""}, {""name"": ""Sci-Fi""}, {""name"": ""Shounen""}]","[{""name"": ""Adventure""}, {""name"": ""Samurai""}, {""name"": ""Sci-Fi""}, {""name"": ""Shounen""}]",,11015,11015.0,7.21,0,,,ja,,TV,TV,,39.0,
3931,Initial D Battle Stage 2,Initial D Battle Stage 2,OVA Action Cars Drama Seinen Sports 1 episodes,,"[{""name"": ""Action""}, {""name"": ""Cars""}, {""name"": ""Drama""}, {""name"": ""Seinen""}, {""name"": ""Sports""}]","[{""name"": ""Action""}, {""name"": ""Cars""}, {""name"": ""Drama""}, {""name"": ""Seinen""}, {""name"": ""Sports""}]",,11015,11015.0,7.74,0,,,ja,,OVA,OVA,,1.0,
9493,Dororon Enma-kun Meeramera,Dororon Enma-kun Meeramera,TV Action Comedy Ecchi Fantasy Magic Super Power Supernatural 12 episodes,,"[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Fantasy""}, {""name"": ""Magic""}, {""name"": ""Super Power""}, {""name"": ""Supernatural""}]","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Fantasy""}, {""name"": ""Magic""}, {""name"": ""Super Power""}, {""name"": ""Supernatural""}]",,11006,11006.0,6.65,0,,,ja,,TV,TV,,12.0,
3614,Yakushiji Ryouko no Kaiki Jikenbo,Yakushiji Ryouko no Kaiki Jikenbo,TV Mystery Police Supernatural 13 episodes,,"[{""name"": ""Mystery""}, {""name"": ""Police""}, {""name"": ""Supernatural""}]","[{""name"": ""Mystery""}, {""name"": ""Police""}, {""name"": ""Supernatural""}]",,11002,11002.0,7.19,0,,,ja,,TV,TV,,13.0,
24821,Isshuukan Friends. Specials,Isshuukan Friends. Specials,Special School Slice of Life 12 episodes,,"[{""name"": ""School""}, {""name"": ""Slice of Life""}]","[{""name"": ""School""}, {""name"": ""Slice of Life""}]",,10995,10995.0,6.81,0,,,ja,,Special,Special,,12.0,
624,Mouse,Mouse,TV Action Comedy Ecchi Harem Shounen 12 episodes,,"[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Harem""}, {""name"": ""Shounen""}]","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Harem""}, {""name"": ""Shounen""}]",,10979,10979.0,6.17,0,,,ja,,TV,TV,,12.0,
1762,Arslan Senki,Arslan Senki,OVA Action Adventure Drama Fantasy Historical 6 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Historical""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Historical""}]",,10953,10953.0,7.03,0,,,ja,,OVA,OVA,,6.0,
365,Fake,Fake,OVA Comedy Mystery Police Romance Shounen Ai 1 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Mystery""}, {""name"": ""Police""}, {""name"": ""Romance""}, {""name"": ""Shounen Ai""}]","[{""name"": ""Comedy""}, {""name"": ""Mystery""}, {""name"": ""Police""}, {""name"": ""Romance""}, {""name"": ""Shounen Ai""}]",,10926,10926.0,6.68,0,,,ja,,OVA,OVA,,1.0,
7568,Umineko no Naku Koro ni Specials,Umineko no Naku Koro ni Specials,Special Comedy Parody 26 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Parody""}]","[{""name"": ""Comedy""}, {""name"": ""Parody""}]",,10913,10913.0,6.68,0,,,ja,,Special,Special,,26.0,
1654,Kashimashi: Girl Meets Girl OVA,Kashimashi: Girl Meets Girl OVA,OVA Comedy Drama Romance School Shoujo Ai Slice of Life 1 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Shoujo Ai""}, {""name"": ""Slice of Life""}]","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Shoujo Ai""}, {""name"": ""Slice of Life""}]",,10910,10910.0,6.94,0,,,ja,,OVA,OVA,,1.0,
5538,Tegamibachi: Hikari to Ao no Gensou Yawa,Tegamibachi: Hikari to Ao no Gensou Yawa,Special Adventure Fantasy Shounen Slice of Life Supernatural 1 episodes,,"[{""name"": ""Adventure""}, {""name"": ""Fantasy""}, {""name"": ""Shounen""}, {""name"": ""Slice of Life""}, {""name"": ""Supernatural""}]","[{""name"": ""Adventure""}, {""name"": ""Fantasy""}, {""name"": ""Shounen""}, {""name"": ""Slice of Life""}, {""name"": ""Supernatural""}]",,10903,10903.0,7.55,0,,,ja,,Special,Special,,1.0,
15731,Tamayura: More Aggressive,Tamayura: More Aggressive,TV Comedy Drama Slice of Life 12 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Slice of Life""}]","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Slice of Life""}]",,10901,10901.0,7.54,0,,,ja,,TV,TV,,12.0,
5020,Zettai Shougeki: Platonic Heart,Zettai Shougeki: Platonic Heart,OVA Action Ecchi Martial Arts 5 episodes,,"[{""name"": ""Action""}, {""name"": ""Ecchi""}, {""name"": ""Martial Arts""}]","[{""name"": ""Action""}, {""name"": ""Ecchi""}, {""name"": ""Martial Arts""}]",,10887,10887.0,4.83,0,,,ja,,OVA,OVA,,5.0,
1425,Lupin III: Part II,Lupin III: Part II,TV Action Adventure Comedy Shounen 155 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Shounen""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Shounen""}]",,10873,10873.0,7.93,0,,,ja,,TV,TV,,155.0,
34086,Tales of Zestiria the X (2017),Tales of Zestiria the X (2017),TV Action Adventure Fantasy 12 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Fantasy""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Fantasy""}]",,10848,10848.0,0.0,0,,,ja,,TV,TV,,12.0,
33041,Bubuki Buranki: Hoshi no Kyojin,Bubuki Buranki: Hoshi no Kyojin,TV Action Drama Mecha Sci-Fi 12 episodes,,"[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Mecha""}, {""name"": ""Sci-Fi""}]","[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Mecha""}, {""name"": ""Sci-Fi""}]",,10837,10837.0,6.91,0,,,ja,,TV,TV,,12.0,
13183,Fate/Zero Remix,Fate/Zero Remix,Special Action Fantasy Supernatural 2 episodes,,"[{""name"": ""Action""}, {""name"": ""Fantasy""}, {""name"": ""Supernatural""}]","[{""name"": ""Action""}, {""name"": ""Fantasy""}, {""name"": ""Supernatural""}]",,10824,10824.0,7.26,0,,,ja,,Special,Special,,2.0,
34277,"New Game!: Watashi, Shain Ryokou tte Hajimete nano de...","New Game!: Watashi, Shain Ryokou tte Hajimete nano de...",OVA Comedy Slice of Life 1 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Slice of Life""}]","[{""name"": ""Comedy""}, {""name"": ""Slice of Life""}]",,10823,10823.0,0.0,0,,,ja,,OVA,OVA,,1.0,
15391,Kagaku na Yatsura,Kagaku na Yatsura,OVA Comedy Ecchi Romance School Sci-Fi Seinen 1 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Sci-Fi""}, {""name"": ""Seinen""}]","[{""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Sci-Fi""}, {""name"": ""Seinen""}]",,10812,10812.0,5.88,0,,,ja,,OVA,OVA,,1.0,
5251,Angel Densetsu,Angel Densetsu,OVA Action Comedy School 2 episodes,,"[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""School""}]","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""School""}]",,10795,10795.0,7.52,0,,,ja,,OVA,OVA,,2.0,
30311,Kuroko no Basket 3rd Season NG-shuu,Kuroko no Basket 3rd Season NG-shuu,Special Comedy Sports 9 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Sports""}]","[{""name"": ""Comedy""}, {""name"": ""Sports""}]",,10778,10778.0,7.98,0,,,ja,,Special,Special,,9.0,
23151,Shounen Hollywood: Holly Stage for 49,Shounen Hollywood: Holly Stage for 49,TV Music Shoujo Slice of Life 13 episodes,,"[{""name"": ""Music""}, {""name"": ""Shoujo""}, {""name"": ""Slice of Life""}]","[{""name"": ""Music""}, {""name"": ""Shoujo""}, {""name"": ""Slice of Life""}]",,10776,10776.0,6.15,0,,,ja,,TV,TV,,13.0,
10687,Saint Seiya: Legend of Sanctuary,Saint Seiya: Legend of Sanctuary,Movie Adventure Fantasy Sci-Fi Shounen 1 episodes,,"[{""name"": ""Adventure""}, {""name"": ""Fantasy""}, {""name"": ""Sci-Fi""}, {""name"": ""Shounen""}]","[{""name"": ""Adventure""}, {""name"": ""Fantasy""}, {""name"": ""Sci-Fi""}, {""name"": ""Shounen""}]",,10776,10776.0,6.65,0,,,ja,,Movie,Movie,,1.0,
20365,Another: Misaki Mei - Shizuka ni,Another: Misaki Mei - Shizuka ni,Music Music 1 episodes,,"[{""name"": ""Music""}]","[{""name"": ""Music""}]",,10775,10775.0,6.36,0,,,ja,,Music,Music,,1.0,
782,Gasaraki,Gasaraki,TV Drama Mecha Military Psychological Supernatural 25 episodes,,"[{""name"": ""Drama""}, {""name"": ""Mecha""}, {""name"": ""Military""}, {""name"": ""Psychological""}, {""name"": ""Supernatural""}]","[{""name"": ""Drama""}, {""name"": ""Mecha""}, {""name"": ""Military""}, {""name"": ""Psychological""}, {""name"": ""Supernatural""}]",,10770,10770.0,6.74,0,,,ja,,TV,TV,,25.0,
7396,Shuffle! Prologue,Shuffle! Prologue,OVA Comedy Fantasy Harem Magic Romance School Seinen 1 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Fantasy""}, {""name"": ""Harem""}, {""name"": ""Magic""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Seinen""}]","[{""name"": ""Comedy""}, {""name"": ""Fantasy""}, {""name"": ""Harem""}, {""name"": ""Magic""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Seinen""}]",,10764,10764.0,6.9,0,,,ja,,OVA,OVA,,1.0,
23703,Gatchaman Crowds: Embrace,Gatchaman Crowds: Embrace,Special Adventure Sci-Fi 1 episodes,,"[{""name"": ""Adventure""}, {""name"": ""Sci-Fi""}]","[{""name"": ""Adventure""}, {""name"": ""Sci-Fi""}]",,10757,10757.0,7.5,0,,,ja,,Special,Special,,1.0,
14267,Persona 4 the Animation: The Factor of Hope,Persona 4 the Animation: The Factor of Hope,Movie Adventure Mystery School Super Power Supernatural 1 episodes,,"[{""name"": ""Adventure""}, {""name"": ""Mystery""}, {""name"": ""School""}, {""name"": ""Super Power""}, {""name"": ""Supernatural""}]","[{""name"": ""Adventure""}, {""name"": ""Mystery""}, {""name"": ""School""}, {""name"": ""Super Power""}, {""name"": ""Supernatural""}]",,10757,10757.0,7.52,0,,,ja,,Movie,Movie,,1.0,
18177,Yowamushi Pedal: Special Ride,Yowamushi Pedal: Special Ride,OVA Comedy Drama Shounen Sports 1 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Shounen""}, {""name"": ""Sports""}]","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Shounen""}, {""name"": ""Sports""}]",,10737,10737.0,7.49,0,,,ja,,OVA,OVA,,1.0,
9544,Biohazard: Damnation,Biohazard: Damnation,Movie Action Horror Sci-Fi 1 episodes,,"[{""name"": ""Action""}, {""name"": ""Horror""}, {""name"": ""Sci-Fi""}]","[{""name"": ""Action""}, {""name"": ""Horror""}, {""name"": ""Sci-Fi""}]",,10737,10737.0,7.42,0,,,ja,,Movie,Movie,,1.0,
958,HeatGuy J,HeatGuy J,TV Action Adventure Mecha Police Sci-Fi 25 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Mecha""}, {""name"": ""Police""}, {""name"": ""Sci-Fi""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Mecha""}, {""name"": ""Police""}, {""name"": ""Sci-Fi""}]",,10727,10727.0,7.34,0,,,ja,,TV,TV,,25.0,
6984,Hidamari Sketch x 365 Specials,Hidamari Sketch x 365 Specials,Special Comedy School Slice of Life 3 episodes,,"[{""name"": ""Comedy""}, {""name"": ""School""}, {""name"": ""Slice of Life""}]","[{""name"": ""Comedy""}, {""name"": ""School""}, {""name"": ""Slice of Life""}]",,10720,10720.0,7.82,0,,,ja,,Special,Special,,3.0,
7897,Issho ni Sleeping: Sleeping with Hinako,Issho ni Sleeping: Sleeping with Hinako,OVA Ecchi 1 episodes,,"[{""name"": ""Ecchi""}]","[{""name"": ""Ecchi""}]",,10703,10703.0,4.54,0,,,ja,,OVA,OVA,,1.0,
4657,Arad Senki: Slap Up Party,Arad Senki: Slap Up Party,TV Action Adventure Comedy Fantasy 26 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Fantasy""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Fantasy""}]",,10698,10698.0,6.86,0,,,ja,,TV,TV,,26.0,
33392,Gakuen Handsome,Gakuen Handsome,TV Comedy Parody School Shounen Ai 12 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Parody""}, {""name"": ""School""}, {""name"": ""Shounen Ai""}]","[{""name"": ""Comedy""}, {""name"": ""Parody""}, {""name"": ""School""}, {""name"": ""Shounen Ai""}]",,10696,10696.0,6.11,0,,,ja,,TV,TV,,12.0,
1650,Uchuu Senkan Yamato,Uchuu Senkan Yamato,TV Action Adventure Drama Military Sci-Fi Space 26 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Military""}, {""name"": ""Sci-Fi""}, {""name"": ""Space""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Military""}, {""name"": ""Sci-Fi""}, {""name"": ""Space""}]",,10688,10688.0,7.73,0,,,ja,,TV,TV,,26.0,
33036,Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai,Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai,Movie Comedy Drama Romance School 1 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Romance""}, {""name"": ""School""}]","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Romance""}, {""name"": ""School""}]",,10668,10668.0,0.0,0,,,ja,,Movie,Movie,,1.0,
495,Bakuretsu Hunters,Bakuretsu Hunters,TV Adventure Comedy Ecchi Fantasy Magic Shounen Supernatural 26 episodes,,"[{""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Fantasy""}, {""name"": ""Magic""}, {""name"": ""Shounen""}, {""name"": ""Supernatural""}]","[{""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Fantasy""}, {""name"": ""Magic""}, {""name"": ""Shounen""}, {""name"": ""Supernatural""}]",,10667,10667.0,6.86,0,,,ja,,TV,TV,,26.0,
6795,Genius Party Beyond,Genius Party Beyond,Movie Dementia Fantasy Music Sci-Fi 5 episodes,,"[{""name"": ""Dementia""}, {""name"": ""Fantasy""}, {""name"": ""Music""}, {""name"": ""Sci-Fi""}]","[{""name"": ""Dementia""}, {""name"": ""Fantasy""}, {""name"": ""Music""}, {""name"": ""Sci-Fi""}]",,10660,10660.0,7.39,0,,,ja,,Movie,Movie,,5.0,
